연번,정류소ID,정류소명,경도,위도,위치정보(주변설명)
420,405000173,남서광마을,126.523759,33.499789,영창악기월드 앞
421,405000152,남서광마을입구,126.521267,33.499683,투다리서사라점 앞
422,406000497,남성마을,126.554233,33.24295,흙으로 요가 맞은편
423,406000113,남성마을,126.554183,33.242617,흙으로 요가 앞
424,406000116,남성마을입구,126.552606,33.247707,하트농원 옆
425,406000117,남성마을입구,126.552236,33.247952,하트농원 맞은편
426,406001376,남양맨션,126.567905,33.255917,남영전기 좌측
427,406001377,남양맨션,126.568081,33.25584,대광광고 좌측
428,406001127,남원1리사무소,126.714633,33.277933,남원우체국 좌측
429,406001133,남원1리사무소,126.714034,33.277926,우리통증의원 앞
430,406000880,남원2리,126.707873,33.295103,비닐하우스 맞은편
431,406000881,남원2리,126.707792,33.295529,비닐하우스 앞쪽
432,406001398,남원2리 복지회관,126.710027,33.293231,복지회관 맞은편
433,406001399,남원2리 복지회관,126.70978,33.293214,복지회관 우측
434,406000729,남원농협 신흥지소,126.767033,33.302383,코사마트 좌측
435,406000730,남원농협 신흥지소,126.767133,33.302417,방구동 방향
436,406000738,남원리 월산동,126.7107,33.291617,반사경 교통시설물 앞
437,406000737,남원리 월산동,126.710583,33.291533,마을안 팽나무 옆
438,406001129,남원생활체육관,126.7059,33.2755,아마레펜션 건너편
439,406001131,남원생활체육관,126.706344,33.275718,아마레펜션 우측
440,406001114,남원읍 충혼묘지. 물영아리,126.692679,33.359543,충혼묘지 맞은편
441,406001143,남원읍 충혼묘지. 물영아리,126.69166,33.360836,충혼묘지 외부주차장 앞
442,406000993,남원읍사무소,126.719756,33.279366,희야네식당 앞
443,406000992,남원읍사무소,126.721017,33.279567,서귀포수협 앞
444,406001233,남원중학교,126.717642,33.280638,모나리자 헤어모드 앞
445,406001234,남원중학교,126.717528,33.280717,나무이야기 게스트하우스 앞
446,406001343,남원취락구조,126.700308,33.274958,이시스 체험농원 건너편
447,406001344,남원취락구조,126.7002,33.275155,남원 화이트빌리지펜션 좌측
448,406001236,남원포구입구,126.717774,33.27871,남원 공인중개사 사무소 앞
449,406001235,남원포구입구,126.717728,33.278872,남원로터리클럽 앞
450,406001603,남원환승정류장(남원읍사무소),126.720819,33.280625,
451,406001604,남원환승정류장(남원읍사무소),126.72114,33.280528,
452,405000990,남조로검문소,126.659755,33.468876,검문소 남쪽
453,405001156,남조로검문소,126.661177,33.469679,대흘교차로 방면
454,405001373,남조로검문소,126.657819,33.469859,초록마을 방향
455,405002087,남조순오름 입구,126.491357,33.477285,
456,405002086,남조순오름 입구,126.491123,33.477406,
457,405000044,남주동,126.408761,33.484051,성원냉동
458,405000043,남주동,126.408467,33.483683,흑돼지가노는집가게 앞
459,406000311,남주중고등학교,126.566033,33.2746,가상정류소
460,406000312,남주중고등학교,126.566017,33.274667,남주중학교정문 우측
461,405002090,남학교,126.526685,33.463626,
462,405002091,남학교,126.526769,33.463387,
463,405001348,남흘동,126.743283,33.55535,넥센타이어 우측
464,405001349,남흘동,126.742933,33.555433,백련사절 앞
465,405001101,납읍리,126.328983,33.438883,납읍새마을금고 우측
466,405001100,납읍리 섯잣길,126.327583,33.43705,풍농비료창고 앞
467,405001400,납읍리 섯잣길,126.327383,33.436733,상가리 방향
468,405001102,납읍리사무소,126.3295,33.43945,효도마을공동주택 앞
469,405000032,내도동 동마을,126.44243,33.493089,광고마트가게앞
470,405000033,내도동 동마을,126.442418,33.493238,내도동 이정석(이정표)/내도슈퍼앞
471,405000031,내도동 서마을,126.43845,33.49415,S오일 맞은편
472,405000030,내도동 서마을,126.438478,33.49393,S오일 앞
473,405001752,노루생태관찰원,126.627534,33.444849,노루생태관찰원 건너편
474,405001753,노루생태관찰원,126.627326,33.444734,노루생태관찰원 주차장
475,406001584,노리매,126.287541,33.281187,
476,406001585,노리매,126.287351,33.281018,
477,405000012,노형오거리,126.480133,33.485033,이마트신제주 앞
478,405000371,노형오거리,126.480927,33.486674,하이마트 우측
479,405000447,노형오거리,126.477958,33.485214,마농식당앞
480,405000370,노형오거리,126.480573,33.486656,제주은행앞
481,405000011,노형우체국,126.478329,33.487089,참기름집 우측
482,405000010,노형우체국,126.47726,33.487649,노형우체국 맞은편
483,405000006,노형주공아파트,126.473933,33.4906,푸주옥노형점주차장 앞
484,405000007,노형주공아파트,126.474183,33.490682,한라통원목가구공장 앞
485,405000445,노형초등학교,126.475958,33.483527,덕영빌라 B동 우측
486,405000446,노형초등학교,126.47578,33.483709,테리우스헤어앞
487,406001432,논오름,126.333477,33.274146,서광동리이정표 오른쪽(화순곶자왈방향)
488,406001433,논오름,126.333716,33.27432,서광동리이정표 왼쪽(논오름펜션방향)
489,406000716,농공단지,126.220264,33.248071,일과2리사무소방향 승차대
490,406000950,농공단지,126.22935,33.257467,축산물판매장 좌측
491,406000949,농공단지,126.229217,33.257217,쵸콜릿박물관입구 우측
492,406000717,농공단지,126.220397,33.24819,무릉1리 방향
493,405001850,농굴왓입구,126.826541,33.508058,비자림동3길입구 맞은편
494,405001851,농굴왓입구,126.826159,33.50808,비자림동3길입구앞
495,406001245,농기구수리센터,126.821518,33.329808,농기구수리센터 맞은편
496,406001244,농기구수리센터,126.821716,33.329842,농기구수리센터앞
497,405002104,농림축산검역본부,126.504682,33.509897,
498,405001970,농림축산검역본부,126.504687,33.510068,
499,406000055,농업기술원,126.48661,33.260912,회수방향
500,406000056,농업기술원,126.48655,33.260817,월산동방향
501,406001292,농협 하나로마트,126.912817,33.446228,동부종합사회복지관 앞
502,406000159,농협보목지소,126.5983,33.243233,농협보목지소 좌측
503,406000213,농협주유소,126.647383,33.270967,청룡수산좌측
504,406000215,농협주유소,126.646483,33.27045,위미농협주유소 좌측
505,405000336,농협지역본부,126.520067,33.508067,탐라가든 앞
506,405000337,농협지역본부,126.519817,33.507717,NH농협은행제주영업부 앞
507,406001125,농협하나로마트,126.720717,33.284083,남원농협하나로마트 앞
508,406001136,농협하나로마트,126.7206,33.284083,남원농협농산물산지유통센터 좌측
509,406000388,뉴경남호텔,126.559567,33.246133,썬비치호텔 맞은편
510,406000493,뉴경남호텔,126.55825,33.246712,뉴경남호텔앞
511,405001713,다랑쉬오름 입구(남). 손지오름,126.81712,33.460307,가시남동입구 맞은편
512,405001714,다랑쉬오름 입구(남). 손지오름,126.817128,33.460239,다랑쉬오름입구 표지판 맞은편
513,405002012,다랑쉬오름 입구(북),126.829887,33.486079,
514,405002013,다랑쉬오름 입구(북),126.829632,33.485949,
515,405000645,다호마을,126.496256,33.504584,탐라렌트카 건너편
516,405001773,다희연,126.706051,33.487228,동굴카페입구 좌측
517,405001774,다희연,126.706327,33.487482,동굴카페입구 맞은편
518,406001274,달산봉 입구,126.826615,33.342572,달산교차로 서쪽
519,406001275,달산봉 입구,126.826561,33.343782,달산교차로 동쪽
520,405001655,달샘마을,126.569963,33.474417,가시나물방면
521,405001654,달샘마을,126.570153,33.474513,영평상동마을회관 방면
522,406000293,답다니,126.579733,33.2589,서귀포석재사 앞
523,406000292,답다니,126.579833,33.258817,한진택배 앞
524,405000802,당동,126.384292,33.468481,팽나무 앞(수산리방향)
525,405000801,당동,126.384096,33.468563,신성감귤선과장 좌측
526,405001747,당동산,126.433403,33.460008,찬우물삼계탕 앞
527,405001768,당동산,126.433604,33.459899,찬우물삼계탕 맞은편
528,405000378,대기고등학교,126.593615,33.491684,봉아름지역아동센터 건너편
529,405000379,대기고등학교,126.593536,33.492051,봉아름지역아동센터 우측
530,405000665,대동마을,126.463785,33.494455,GS칼텍스 앞
531,405000664,대동마을,126.463793,33.494607,이호석재사 앞
532,406000143,대륜동주민센터,126.511195,33.248487,대륜동주민센터 앞
533,405000495,대림2차아파트,126.48835,33.47885,김밥상회 앞
534,405000494,대림2차아파트,126.488,33.479006,해맑은떡방 건너편
535,405001600,대림동,126.75497,33.499007,올레길식당 좌측
536,405001599,대림동,126.755253,33.499197,올레길식당 맞은편
537,405001082,대림리,126.278812,33.422178,한수풀로160 창고 좌측
538,405001083,대림리,126.280617,33.422517,대림리사무소 우측
539,405001085,대림리,126.283367,33.422184,회전교차로 직진
540,405001081,대림리,126.277759,33.42216,제주즐겨찾기여행사 좌측
541,405001084,대림리,126.281467,33.422633,반사경시설물 앞
542,405001086,대림리,126.283523,33.422006,회전교차로 오른쪽
543,405001812,대림리,126.265285,33.417787,천주교한림성당 앞
544,405000263,대림아파트,126.55038,33.499877,일도 대림2차아파트 203동 앞
545,405000262,대림아파트,126.550233,33.499617,다해수산 앞
546,406001485,대림아파트,126.505573,33.250518,성산그린하이츠빌라앞
547,405001230,대림입구,126.271983,33.428467,용운동방향
548,405001229,대림입구,126.272392,33.428598,수원리방향
549,406000071,대림한숲빌라,126.505983,33.25165,대림아파트 111동 앞
550,405001594,대물동산,126.785931,33.47098,용눈이오름 방향
551,405001592,대물동산,126.786524,33.47088,다랑쉬오름 방향
552,405000239,대섬입구,126.62604,33.535864,대섬주유소
553,405000238,대섬입구,126.62565,33.535683,애월주유소 건너편
554,406000795,대성동,126.676167,33.29325,신례리방향 휴애리자연생활공원앞
555,406000794,대성동,126.6761,33.292815,위미대성로 125-58 맞은편
556,406000796,대성동,126.67665,33.2934,한남리방향 주황색단독주택앞
557,405001170,대성목장,126.747534,33.430709,제주민속식품입구 방향
558,405001171,대성목장,126.747683,33.430883,대천동방향
559,406000906,대수동,126.233895,33.240011,일과1리 방향
560,406000907,대수동,126.23362,33.239596,명인모터스
561,406001539,대신중학교,126.504995,33.256213,
562,406001540,대신중학교,126.505807,33.25595,
563,405000582,대용소천,126.590269,33.481009,
564,405000583,대용소천,126.590135,33.480927,용강동 방면
565,405000543,대원 오등동입구,126.5435,33.477617,아라용역 우측
566,406001518,대원 오등동입구,126.542552,33.477343,산지천 다리 가기전
567,405000545,대원마을,126.5345,33.476505,하나출판 앞
568,405000546,대원마을,126.534743,33.476443,오리온제주영업소 우측
569,406000643,대원상동,126.672116,33.286264,위미대성로 96 맞은편
570,406000201,대원상동,126.670583,33.274833,한라수산질병관리원 우측
571,406000202,대원상동,126.669891,33.274958,강남농약사 앞
572,406000642,대원상동,126.672383,33.286417,도로이정표 앞
573,405000265,대유대림아파트,126.5526,33.5024,대유대림아파트 316동 앞
574,405000264,대유대림아파트,126.552724,33.502449,농협하나로마트 농산물직판장 앞
575,406000885,대전동,126.70025,33.313783,한신로 73-14 맞은편
576,406000886,대전동,126.700429,33.313918,한남가든 입구
577,406000948,대정고등학교,126.2619,33.23035,대정고등학교 앞
578,406001507,대정농협,126.252262,33.22214,대정농협 맞은편
579,406000910,대정서초등학교,126.238167,33.231783,대정서초등학교 앞
580,406000909,대정서초등학교,126.23825,33.23195,우일건재사 앞/대정서초등학교 건너편
581,406001557,대정오일시장,126.249537,33.220661,
582,406001556,대정오일시장,126.249625,33.220856,
583,406000913,대정읍사무소,126.251717,33.225917,제주인 제주공인중개사 사무소
584,406001598,대정읍사무소,126.252412,33.22561,
585,406001217,대정초등학교,126.25678,33.225169,대정초등학교 맞은편
586,406001218,대정초등학교,126.256233,33.224798,대정초등학교 앞
587,406001547,대정환승정류장(대정읍사무소),126.251735,33.226049,
588,406001546,대정환승정류장(대정읍사무소),126.252947,33.225768,
589,406000022,대천동주민센터,126.478282,33.250878,대천동주민센터 좌측
590,406000023,대천동주민센터,126.478327,33.251075,중문동방향. 대천동주민센터 맞은편
591,406001645,대천동주민센터,126.478301,33.249324,
592,406001644,대천동주민센터,126.477944,33.24934,
593,405002002,대천환승정류장,126.736776,33.436315,
594,405001173,대천환승정류장(교래방향),126.734506,33.435184,현대오일 앞
595,405001174,대천환승정류장(세화방향),126.737038,33.43615,송당승마장
596,405001165,대천환승정류장(제주방향),126.734895,33.43642,송당승마장
